Date,Open,High,Low,Close,Adj Close,Volume
11/15/06,139.570007,140.449997,139.529999,140.020004,104.193832,76509600
11/16/06,140.440002,140.679993,139.490005,140.380005,104.461739,76728800
11/17/06,139.929993,140.429993,139.729996,140.419998,104.491486,56353800
11/20/06,140.300003,140.740005,139.940002,140.5,104.551056,69174200
11/21/06,140.490005,140.669998,140.289993,140.639999,104.65522,51367900
11/22/06,140.75,141.160004,140.5,140.919998,104.863571,45505300
11/24/06,140.240005,140.839996,140.199997,140.350006,104.4394,30998000
11/27/06,140.279999,140.350006,138.380005,138.419998,103.003227,84545100
11/28/06,138.240005,139.160004,138.110001,139.020004,103.449707,106652900
11/29/06,139.470001,140.529999,139.080002,140.470001,104.528702,90034900
11/30/06,140.440002,141.050003,139.759995,140.529999,104.573349,83994300
12/1/06,140.529999,140.660004,138.970001,140.220001,104.342667,126080000
12/4/06,140.25,141.550003,140.229996,141.289993,105.138863,87813200
12/5/06,141.559998,141.960007,141.259995,141.899994,105.592842,73374400
12/6/06,141.869995,142.070007,141.5,141.779999,105.503548,53253200
12/7/06,142.029999,142.300003,141.110001,141.160004,105.042145,62857400
12/8/06,141.130005,141.899994,140.779999,141.419998,105.235657,79625500
12/11/06,141.419998,142.089996,141.339996,141.830002,105.540718,39779400
12/12/06,141.690002,141.869995,140.889999,141.720001,105.458862,77451600
12/13/06,142.229996,142.339996,141.559998,141.869995,105.570496,55520200
12/14/06,141.860001,143.240005,141.839996,143.119995,106.500671,64755200
12/15/06,142.639999,142.889999,142.240005,142.339996,106.510368,70857400
12/18/06,142.539993,142.880005,141.75,141.949997,106.218559,48954600
12/19/06,141.550003,142.559998,141.190002,142.220001,106.420616,65023600
12/20/06,142.279999,142.660004,142.009995,142.139999,106.360733,41469600
12/21/06,142.270004,142.429993,141.320007,141.619995,105.971626,48698400
12/22/06,141.639999,141.649994,140.669998,140.75,105.320648,62069100
12/26/06,140.809998,141.610001,140.779999,141.580002,105.941673,32696900
12/27/06,141.869995,142.600006,141.830002,142.509995,106.637589,39727100
12/28/06,142.410004,142.699997,141.990005,142.210007,106.413109,37288800
12/29/06,142.059998,142.539993,141.429993,141.619995,105.971626,45461200
1/3/07,142.25,142.860001,140.570007,141.369995,105.784546,94807600
1/4/07,141.229996,142.050003,140.610001,141.669998,106.009033,69620600
1/5/07,141.330002,141.399994,140.380005,140.539993,105.163483,76645300
1/8/07,140.820007,141.410004,140.25,141.190002,105.649887,71655000
1/9/07,141.309998,141.600006,140.399994,141.070007,105.560066,75680100
1/10/07,140.580002,141.570007,140.300003,141.539993,105.911736,72428000
1/11/07,141.580002,142.619995,141.5,142.160004,106.375725,54476800
1/12/07,142.149994,143.240005,142.110001,143.240005,107.183853,55370600
1/16/07,143.070007,143.440002,142.729996,142.960007,106.974327,44871300
1/17/07,142.850006,143.460007,142.729996,143.020004,107.019241,50241400
1/18/07,143.169998,143.259995,142.309998,142.539993,106.660042,68177300
1/19/07,142.539993,143.100006,142.460007,142.820007,106.869583,56973000
1/22/07,143.070007,143.100006,141.929993,142.380005,106.540375,60253600
1/23/07,142.259995,143.080002,142.059998,142.800003,106.854607,54064400
1/24/07,142.970001,143.979996,142.910004,143.949997,107.715118,55834700
1/25/07,143.860001,143.919998,142.009995,142.259995,106.450516,73583800
1/26/07,142.570007,142.649994,141.580002,142.130005,106.353264,67255600
1/29/07,142.190002,142.800003,141.740005,142.050003,106.293404,66114600
1/30/07,142.350006,142.860001,142.059998,142.789993,106.84713,70407600
1/31/07,142.630005,144.130005,142.399994,143.75,107.565475,91868600
2/1/07,144.149994,144.660004,143.910004,144.610001,108.208992,69312400
2/2/07,144.729996,144.949997,144.380005,144.809998,108.358627,49607000
2/5/07,144.699997,144.940002,144.339996,144.850006,108.38858,45705300
2/6/07,144.970001,145.029999,144.330002,144.889999,108.418533,57081300
2/7/07,145.119995,145.360001,144.570007,145.210007,108.65799,55669700
2/8/07,144.779999,145.119995,144.270004,145.020004,108.515785,70641000
2/9/07,145.059998,145.330002,143.389999,143.940002,107.707619,79084400
2/12/07,143.940002,144.039993,143.190002,143.449997,107.341003,65657000
2/13/07,143.770004,144.899994,143.759995,144.660004,108.246384,64081800
2/14/07,144.800003,145.899994,144.779999,145.610001,108.957268,66039400
2/15/07,145.669998,145.949997,145.429993,145.800003,109.099411,38715200
2/16/07,145.440002,145.759995,145.229996,145.729996,109.047081,39841800
2/20/07,145.559998,146.199997,145,146.039993,109.27903,56911800
2/21/07,145.610001,146.070007,145.350006,145.979996,109.234108,63971600
2/22/07,146.050003,146.419998,145.169998,145.869995,109.151863,79067400
2/23/07,145.740005,145.789993,145.029999,145.300003,108.725304,71966200
2/26/07,145.830002,145.949997,144.75,145.169998,108.628044,69192800
2/27/07,143.880005,144.199997,139,139.5,104.385239,274466500
2/28/07,140.389999,141.979996,139.800003,140.929993,105.45533,177536300
3/1/07,139.339996,141.25,138.050003,140.509995,105.141037,212828600
3/2/07,140.050003,140.660004,138.660004,138.669998,103.764214,162574000
3/5/07,137.929993,139.580002,137.330002,137.350006,102.776466,143750400
3/6/07,138.779999,140.119995,137.720001,139.699997,104.534874,143333300
3/7/07,139.589996,140.460007,139.399994,139.559998,104.430176,115144900
3/8/07,140.539993,141.160004,140.070007,140.740005,105.313118,117891600
3/9/07,141.309998,141.419998,140.080002,140.779999,105.343048,107765100
3/12/07,140.419998,141.339996,140.160004,140.990005,105.500183,80366900
3/13/07,140.179993,140.770004,138.039993,138.25,103.449928,190605200
3/14/07,138.429993,139.360001,136.75,139.279999,104.220665,231853800
3/15/07,138.970001,139.990005,138.800003,139.470001,104.362778,132435900
3/16/07,139.309998,139.630005,138.119995,138.529999,104.070572,121531600
3/19/07,139.259995,140.330002,139.149994,140.199997,105.32518,96161200
3/20/07,140.080002,141.050003,139.960007,140.970001,105.903633,82147400
3/21/07,141.100006,143.649994,140.820007,143.289993,107.646561,152368700
3/22/07,143.479996,143.679993,142.789993,143.179993,107.563904,118942200
3/23/07,143.279999,143.809998,143.149994,143.389999,107.721649,74416800
3/26/07,143.5,143.649994,142.089996,143.199997,107.578926,113787500
3/27/07,143.119995,143.160004,142.389999,142.860001,107.323479,99864600
3/28/07,142.139999,142.470001,141.259995,141.820007,106.542206,152907900
3/29/07,142.539993,142.610001,141.190002,141.970001,106.654884,139432700
3/30/07,142.240005,142.839996,140.559998,142,106.677414,128194100
4/2/07,142.160004,142.460007,141.479996,142.160004,106.797646,79416400
4/3/07,142.970001,143.979996,142.910004,143.690002,107.947067,82417800
4/4/07,143.690002,143.949997,143.160004,143.850006,108.067268,63995200
4/5/07,143.669998,144.440002,143.610001,144.240005,108.360252,46822800
4/9/07,144.649994,144.800003,144.149994,144.440002,108.510475,50967400
4/10/07,144.330002,144.850006,144.270004,144.610001,108.638191,56620000
4/11/07,144.820007,144.860001,143.539993,144.020004,108.194916,106365700
4/12/07,143.740005,144.919998,143.339996,144.660004,108.675728,115534400
4/13/07,144.899994,145.320007,144.360001,145.320007,109.171555,84287000
4/16/07,145.830002,146.860001,145.820007,146.699997,110.208267,83064600
4/17/07,146.970001,147.399994,146.649994,147.089996,110.501266,108424100
4/18/07,146.600006,147.699997,146.570007,147.270004,110.636513,88345300
4/19/07,146.550003,147.399994,146.360001,147.229996,110.606415,102947700
4/20/07,148.220001,148.619995,147.039993,148.619995,111.65065,124114100
4/23/07,148.369995,148.729996,147.970001,148.059998,111.229958,77270800
4/24/07,148.229996,148.399994,147.320007,148.119995,111.275055,114471000
4/25/07,148.729996,149.660004,148.020004,149.479996,112.296745,108418800
4/26/07,149.490005,149.800003,149.100006,149.649994,112.424484,88741600
4/27/07,149.089996,149.740005,148.839996,149.529999,112.334297,108191100
4/30/07,149.639999,149.740005,148.210007,148.289993,111.402771,100874100
5/1/07,148.419998,149.470001,147.669998,148.669998,111.688263,134342700
5/2/07,148.899994,149.949997,148.75,149.539993,112.341858,87129800
5/3/07,149.970001,150.399994,149.729996,150.350006,112.950394,86569700
5/4/07,150.75,151.119995,150.220001,150.919998,113.378578,96409000
5/7/07,150.880005,151.199997,150.809998,150.949997,113.401085,63461400
5/8/07,150.580002,150.919998,150.130005,150.75,113.250847,80584000
5/9/07,150.639999,152.820007,150.369995,151.160004,113.558846,102070100
5/10/07,150.729996,151.020004,149.270004,149.580002,112.37191,153617800
5/11/07,149.75,150.929993,149.720001,150.860001,113.333473,113408900
5/14/07,150.860001,151.300003,149.789993,150.529999,113.085571,108027500
5/15/07,150.699997,151.660004,150.190002,150.570007,113.115601,180673300
5/16/07,150.800003,151.630005,150.380005,151.600006,113.889412,114166500
5/17/07,151.380005,151.960007,151.110001,151.300003,113.664024,101132800
5/18/07,152.009995,152.619995,151.809998,152.619995,114.655716,99182000
5/21/07,152.580002,153.229996,152.5,152.539993,114.595558,174664600
5/22/07,152.699997,153.160004,152.380005,152.419998,114.50544,82148800
5/23/07,152.949997,153.5,152.360001,152.440002,114.520515,133786600
5/24/07,152.529999,153.210007,150.740005,151.059998,113.483749,187593000
5/25/07,151.5,152.020004,151.179993,151.690002,113.957016,83309200
5/29/07,151.940002,152.5,151.449997,152.240005,114.370178,82020000
5/30/07,151.460007,153.539993,151.339996,153.479996,115.301743,129013600
5/31/07,153.669998,153.889999,153.119995,153.320007,115.181595,114866700
6/1/07,153.880005,154.399994,153.509995,154.080002,115.752533,107771700
6/4/07,153.539993,154.389999,153.479996,154.100006,115.76754,78008800
6/5/07,153.740005,153.899994,152.860001,153.490005,115.309265,126917900
6/6/07,152.860001,152.949997,151.75,151.839996,114.069702,164096800
6/7/07,151.559998,152.5,149.059998,149.100006,112.011261,232414600
6/8/07,149.580002,151.190002,149.089996,151.039993,113.46875,175886000
6/11/07,150.929993,151.949997,150.699997,151.300003,113.664024,102015600
6/12/07,150.669998,151.539993,149.550003,149.649994,112.424484,233898000
6/13/07,150.5,152.070007,149.720001,151.889999,114.107307,193208200
6/14/07,152.059998,153.119995,152.029999,152.860001,114.835976,146396500
6/15/07,153.139999,153.660004,152.929993,153.070007,115.48941,154030800
6/18/07,153.380005,153.389999,152.660004,152.889999,115.353592,88537500
6/19/07,152.550003,153.380005,152.360001,153.270004,115.640289,110851700
6/20/07,153.580002,153.580002,150.960007,151.139999,114.033188,177119700
6/21/07,151.080002,152.110001,150.25,151.979996,114.666931,205262000
6/22/07,151.520004,151.770004,149.850006,150.550003,113.588058,204964700
6/25/07,150.240005,151.25,149.020004,149.830002,113.044884,232014400
6/26/07,150.210007,150.460007,148.279999,148.289993,111.882912,198445700
6/27/07,148.130005,150.570007,148.059998,150.399994,113.474915,213638000
6/28/07,150.380005,151.410004,149.669998,150.380005,113.459839,157705000
6/29/07,150.899994,151.649994,149.149994,150.429993,113.497482,199701800
7/2/07,150.869995,151.919998,150.770004,151.789993,114.523598,103357000
7/3/07,152.179993,152.5,151.990005,152.339996,114.938583,54048400
7/5/07,152.399994,152.559998,151.630005,152.179993,114.817856,89279000
7/6/07,152.380005,153.169998,151.929993,152.979996,115.421478,81109000
7/9/07,153.160004,153.360001,152.619995,153.100006,115.511963,72348100
7/10/07,152.289993,152.610001,150.770004,150.919998,113.867226,180362600
7/11/07,150.75,152.050003,150.520004,151.990005,114.674538,175607600
7/12/07,152.369995,154.75,152.339996,154.389999,116.485298,133882500
7/13/07,154.570007,155.460007,154.389999,154.850006,116.832344,111794300
7/16/07,154.990005,155.529999,154.580002,154.830002,116.817284,98378700
7/17/07,154.929993,155.479996,154.679993,154.75,116.756927,126201300
7/18/07,154.229996,154.800003,153.300003,154.470001,116.545685,237887400
7/19/07,155.199997,155.529999,154.75,155.070007,116.998352,145212700
7/20/07,154.889999,154.990005,152.830002,153.5,115.813766,245502500
7/23/07,154.179993,154.720001,153.300003,153.970001,116.168373,121183900
7/24/07,153.119995,154.279999,150.759995,151.300003,114.153931,256732400
7/25/07,152.020004,152.389999,150.25,151.610001,114.38784,265214500
7/26/07,150.190002,150.800003,146.389999,148.020004,111.679237,467592500
7/27/07,148.210007,148.869995,145.050003,145.110001,109.48362,422987600
7/30/07,145.929993,147.809998,145.289993,147.380005,111.196304,283017500
7/31/07,148.330002,149.460007,145.039993,145.720001,109.943893,316976700
8/1/07,145.179993,147.009995,143.949997,146.429993,110.47953,467670000
8/2/07,146.759995,147.759995,145.259995,147.600006,111.362312,294758400
8/3/07,147.279999,147.580002,143.199997,143.800003,108.495262,359398200
8/6/07,144.210007,146.830002,142.529999,146.210007,110.313591,324980000
8/7/07,145.940002,149,145.229996,147.770004,111.490555,232568700
8/8/07,148.410004,150.589996,147.339996,149.830002,113.044884,274930600
8/9/07,147.429993,148.949997,145.289993,145.389999,109.694931,357622100
8/10/07,144.389999,146.5,143.119995,144.710007,109.181839,411018400
8/13/07,146.5,146.889999,145.020004,145.229996,109.574173,181917200
8/14/07,145.699997,146.059998,142.720001,143.009995,107.8992,264134500
8/15/07,142.720001,144.460007,140.619995,141.039993,106.41291,323834000
8/16/07,139.789993,142.940002,137,142.100006,107.212639,546743700
8/17/07,145.5,145.809998,141.389999,144.710007,109.181839,388218100
8/20/07,145.169998,145.470001,143.289993,144.639999,109.129044,187320400
8/21/07,144.600006,145.970001,144.139999,144.929993,109.34787,157066400
8/22/07,146.009995,146.800003,145.330002,146.649994,110.645523,173156700
8/23/07,147.339996,147.649994,145.610001,146.520004,110.547485,203915300
8/24/07,146.479996,148.330002,146.279999,148.330002,111.913094,128901900
8/27/07,147.850006,148.330002,146.729996,146.949997,110.871887,113024300
8/28/07,146.160004,146.25,143.460007,143.720001,108.434875,219790700
8/29/07,144.369995,146.740005,143.960007,146.539993,110.562546,207654200
8/30/07,145.449997,147.190002,145.309998,146.149994,110.268318,191817300
8/31/07,147.649994,148.5,146.830002,147.589996,111.354767,185477500
9/4/07,147.449997,149.979996,147.399994,149.080002,112.478958,120062000
9/5/07,148.199997,148.360001,147,147.789993,111.505661,166261800
9/6/07,147.949997,148.610001,147.119995,148.130005,111.762253,127878400
9/7/07,146.479996,146.889999,145.259995,146.070007,110.207977,235447600
9/10/07,146.520004,146.720001,144.330002,145.789993,109.996727,192305900
9/11/07,146.240005,147.699997,146.130005,147.490005,111.279297,162081900
9/12/07,147.289993,148.440002,146.979996,147.869995,111.566055,149554600
9/13/07,148.550003,149.449997,148.199997,148.910004,112.350693,154079000
9/14/07,147.960007,149.089996,147.740005,148.899994,112.343147,121911000
9/17/07,148.309998,148.649994,147.630005,148.100006,111.739563,109870800
9/18/07,148.830002,152.5,148.130005,152.460007,115.029144,263759500
9/19/07,153.410004,154.389999,152.710007,153.360001,115.708168,193779900
9/20/07,153.339996,153.429993,152.110001,152.279999,114.893326,175186800
9/21/07,152.710007,153.119995,151.740005,151.970001,115.203407,141457500
9/24/07,152.419998,152.820007,151.360001,151.690002,114.991158,139450200
9/25/07,150.809998,151.660004,150.470001,151.389999,114.763725,142289900
9/26/07,152.25,152.770004,151.389999,152.190002,115.370163,135547000
9/27/07,152.910004,153.100006,152.190002,153.089996,116.052437,102713300
9/28/07,152.850006,153.190002,151.979996,152.580002,115.665787,133372100
10/1/07,152.600006,154.75,152.5,154.300003,116.969673,148162300
10/2/07,154.610001,154.649994,153.809998,154.089996,116.810463,112978800
10/3/07,153.809998,154.410004,153.009995,153.779999,116.575485,119055900
10/4/07,154.110001,154.259995,153.589996,154.020004,116.757446,76864400
10/5/07,155.029999,156.100006,154.630005,155.850006,118.144669,134579700
10/8/07,155.389999,155.490005,154.770004,155.020004,117.51548,71280400
10/9/07,155.600006,156.5,155.029999,156.479996,118.622261,94054300
10/10/07,156.039993,156.440002,155.410004,156.220001,118.425148,101711100
10/11/07,156.929993,157.520004,154.539993,155.470001,117.856613,233529100
10/12/07,155.460007,156.350006,155.270004,156.330002,118.508553,124546700
10/15/07,156.270004,156.360001,153.940002,155.009995,117.507866,161151900
10/16/07,154.410004,154.520004,153.470001,153.779999,116.575485,166525700
10/17/07,154.979996,155.089996,152.470001,154.25,116.931793,216687300
10/18/07,153.449997,154.190002,153.080002,153.690002,116.507286,148367500
10/19/07,153.089996,156.479996,149.660004,149.669998,113.459824,297169900
10/22/07,148.860001,150.759995,148.660004,150.539993,114.119347,261989800
10/23/07,151.460007,151.949997,150.25,151.759995,115.04422,180085100
10/24/07,151.210007,151.740005,148.839996,151.479996,114.831886,326694200
10/25/07,151.649994,152.289993,149.880005,151.839996,115.104858,237374500
10/26/07,153.059998,153.619995,151.899994,153.619995,116.454163,176484000
10/29/07,153.929993,154.440002,153.550003,154.130005,116.840828,106841000
10/30/07,153.449997,153.75,152.869995,153.059998,116.029655,132981600
10/31/07,153.979996,155.270004,152.839996,154.649994,117.234978,220954400
11/1/07,153.289993,153.410004,150.589996,151.029999,114.490791,333040800
11/2/07,151.529999,152,149.210007,151.199997,114.619667,331228200
11/5/07,149.639999,151.160004,148.970001,150.050003,113.747925,226841000
11/6/07,150.860001,152.110001,149.899994,152.070007,115.27919,177800500
11/7/07,150.440002,151.130005,147.550003,147.910004,112.12561,306639700
11/8/07,147.990005,148.399994,145.070007,147.160004,111.557083,374509900
11/9/07,145.690002,147.539993,144.889999,145.139999,110.025795,277745100
11/12/07,145.210007,146.610001,143.699997,143.699997,108.934196,243087800
11/13/07,145.369995,148.309998,145.220001,148.080002,112.254494,191117400
11/14/07,149.220001,149.399994,146.779999,147.669998,111.94371,230558800
11/15/07,146.570007,147.490005,144.520004,145.539993,110.328995,263111100
11/16/07,146.309998,146.470001,144.570007,145.789993,110.518539,308770600
11/19/07,145.279999,145.360001,143.190002,143.759995,108.97966,267746000
11/20/07,144.020004,145.529999,142.110001,144.639999,109.646759,414767500
11/21/07,143.080002,143.910004,141.669998,141.679993,107.402863,259012400
11/23/07,143.070007,144.339996,142.699997,144.130005,109.260139,77688400
11/26/07,144.429993,144.880005,140.660004,140.949997,106.849518,214232000
11/27/07,141.740005,143.229996,140.949997,142.570007,108.077553,293897900
11/28/07,144.190002,147.470001,144.139999,147.130005,111.53434,258596900
11/29/07,146.619995,147.720001,146.100006,147.179993,111.57225,199409900
11/30/07,149.039993,149.869995,147.330002,148.660004,112.694176,222908000
12/3/07,148.190002,148.449997,147.289993,147.679993,111.951225,146430400
12/4/07,146.660004,147.539993,146.309998,146.360001,110.950577,136533900
12/5/07,147.929993,149.199997,147.830002,148.809998,112.807899,171130000
12/6/07,148.630005,151.210007,148.570007,150.940002,114.422531,154457400
12/7/07,151.419998,151.5,150.550003,150.910004,114.399811,148980100
12/10/07,151.279999,152.25,150.860001,152.080002,115.286751,123914300
12/11/07,152.139999,152.889999,147.830002,147.910004,112.12561,250346400
12/12/07,151.059998,151.770004,147.199997,149.369995,113.232452,322435600
12/13/07,148.320007,149.389999,147.300003,149.059998,112.997391,237551300
12/14/07,147.929993,149.100006,147.100006,147.169998,111.564644,159152900
12/17/07,146.610001,146.869995,144.860001,145.070007,109.972717,177269400
12/18/07,146.100006,146.479996,143.960007,145.880005,110.586784,245569300
12/19/07,145.940002,146.889999,144.940002,145.880005,110.586784,198917200
12/20/07,146.839996,146.860001,145.179993,146.800003,111.28418,214813800
12/21/07,147.369995,148.419998,147.089996,148.130005,112.888397,146084400
12/24/07,148.820007,149.479996,148.479996,149.229996,113.726677,45601400
12/26/07,148.649994,149.679993,148.5,149.550003,113.970551,67093100
12/27/07,149.020004,149.029999,147.320007,147.669998,112.537827,122981700
12/28/07,148.539993,148.610001,146.899994,147.300003,112.255844,116398100
12/31/07,147.100006,147.610001,146.059998,146.210007,111.425163,108126800
1/2/08,146.529999,146.990005,143.880005,144.929993,110.449692,204935600
1/3/08,144.910004,145.490005,144.070007,144.860001,110.396332,125133300
1/4/08,143.339996,143.440002,140.910004,141.309998,107.690903,232330900
1/7/08,141.809998,142.229996,140.100006,141.190002,107.59948,234991000
1/8/08,142.080002,142.899994,138.440002,138.910004,105.861908,326365700
1/9/08,139.089996,140.789993,137.699997,140.369995,106.974571,301824900
1/10/08,139.679993,142.800003,139.369995,141.289993,107.675674,335701200
1/11/08,140.779999,141.899994,139,140.149994,106.806908,267076600
1/14/08,141.160004,141.860001,140.399994,141.279999,107.66806,170365500
1/15/08,139.789993,141.490005,137.899994,138.169998,105.297958,239940100
1/16/08,137.360001,139.119995,136.279999,136.979996,104.391106,378802600
1/17/08,137.809998,137.880005,132.929993,133.429993,101.685631,397892600
1/18/08,134.740005,135.020004,131.100006,132.059998,100.641586,348561500
1/22/08,127.209999,132.429993,126,130.720001,99.620422,435923700
1/23/08,127.089996,134.190002,126.839996,133.860001,102.013351,511913000
1/24/08,134.479996,135.460007,133.309998,134.990005,102.874542,259949300
1/25/08,136.509995,136.759995,132.600006,133.039993,101.388443,269603900
1/28/08,133.259995,135.520004,132.059998,135.240005,103.065048,217934600
1/29/08,136.100006,136.449997,134.880005,135.910004,103.575638,168968300
1/30/08,135.580002,138.539993,134.600006,134.910004,102.813576,334939200
1/31/08,133.399994,138.539993,133.199997,137.369995,104.688286,343680800
2/1/08,137.940002,139.610001,137.520004,139.580002,106.372528,206843600
2/4/08,139.210007,139.300003,137.639999,137.820007,105.031242,124694300
2/5/08,135.940002,136.25,133.669998,134.130005,102.219116,286882500
2/6/08,134.580002,135.25,132.410004,133.050003,101.396072,250792900
2/7/08,131.800003,134.789993,131.729996,133.929993,102.066689,297368100
2/8/08,133.089996,134.220001,132.100006,133.070007,101.411301,221643500
2/11/08,133.100006,134.229996,132.039993,133.75,101.929504,188576300
2/12/08,134.910004,136.309998,133.979996,134.990005,102.874542,256654400
2/13/08,136.009995,137.059998,135.139999,136.369995,103.926208,181967800
2/14/08,136.949997,137,134.789993,135.169998,103.011703,215207200
2/15/08,134.5,135.220001,133.910004,135.139999,102.988815,154110300
2/19/08,136.720001,136.889999,134.610001,135.520004,103.278397,145190000
2/20/08,133.990005,136.550003,133.759995,135.919998,103.583267,220085700
2/21/08,136.660004,137.009995,134.070007,134.789993,102.722084,201051200
2/22/08,134.970001,135.850006,132.860001,135.619995,103.35463,205491000
2/25/08,135.539993,137.649994,134.779999,137.330002,104.657814,190107000
2/26/08,136.75,138.949997,136.5,138.360001,105.442764,212420700
2/27/08,137.559998,139.139999,137.410004,138.220001,105.336052,168395800
2/28/08,137.240005,137.960007,136.550003,136.869995,104.307259,170831100
2/29/08,135.600006,135.679993,132.779999,133.820007,101.982895,252715200
3/3/08,133.139999,133.809998,132.240005,133.5,101.738991,189483500
3/4/08,132.229996,133.399994,130.990005,132.990005,101.350327,282513100
3/5/08,133.419998,134.770004,132.339996,133.830002,101.990486,270681400
3/6/08,132.979996,133.220001,130.550003,131.059998,99.879517,247911700
3/7/08,129.770004,131.740005,128.580002,129.710007,98.85067,326434600
3/10/08,129.839996,129.929993,127.589996,128,97.547493,235683600
3/11/08,130.720001,132.720001,128.949997,132.600006,101.053146,341440600
3/12/08,132.740005,133.770004,131.160004,131.360001,100.108147,229161100
3/13/08,129.610001,132.639999,128.600006,131.649994,100.32914,351504200
3/14/08,132.770004,132.809998,127.779999,129.610001,98.77446,484687800
3/17/08,126.57,129.259995,126.07,128.300003,97.776138,405311100
3/18/08,130.619995,133.690002,129.979996,133.630005,101.838058,334416600
3/19/08,134.139999,134.649994,130.039993,130.320007,99.315552,345971600
3/20/08,130.050003,132.910004,129.259995,132.080002,101.155151,245320700
3/24/08,133.309998,135.809998,133.240005,134.720001,103.177032,208977300
3/25/08,134.860001,135.550003,133.770004,134.850006,103.276619,192947200
3/26/08,134.460007,135.089996,133.110001,133.199997,102.012932,196934300
3/27/08,134.199997,134.440002,132.360001,132.779999,101.691254,225153200
3/28/08,132.990005,133.360001,131.059998,131.509995,100.71862,180896100
3/31/08,131.289993,132.729996,131.089996,131.970001,101.070892,166692100
4/1/08,133.610001,136.839996,133.509995,136.610001,104.624496,254547300
4/2/08,137.050003,137.669998,135.979996,136.699997,104.693451,210910800
4/3/08,135.960007,137.440002,135.710007,137.039993,104.953796,175884800
4/4/08,137.119995,137.960007,136.119995,136.889999,104.838951,204446800
4/7/08,137.869995,138.570007,136.740005,136.960007,104.892593,154245500
4/8/08,136.190002,136.919998,135.949997,136.820007,104.78537,148937300
4/9/08,136.610001,136.800003,134.889999,135.830002,104.027138,195610600
4/10/08,135.419998,136.669998,134.899994,136.020004,104.172661,192967800
4/11/08,134.490005,135.119995,133.009995,133.380005,102.150772,222973300
4/14/08,133.190002,133.539993,132.550003,132.929993,101.806129,160522000
4/15/08,133.580002,133.690002,132.330002,133.240005,102.043549,172389200
4/16/08,134.539993,136.910004,134.520004,136.850006,104.808311,189268900
4/17/08,136.020004,137.25,135.660004,137.050003,104.961487,179665700
4/18/08,138.940002,139.559998,138.259995,138.479996,106.056664,218530600
4/21/08,138.229996,138.979996,137.850006,138.550003,106.11026,118587400
4/22/08,138.190002,138.309998,136.899994,137.940002,105.643135,162166000
4/23/08,138.089996,138.779999,137.119995,137.720001,105.474617,193309000
4/24/08,138.080002,139.740005,137.039993,138.320007,105.934158,229381300
4/25/08,139.399994,139.889999,137.910004,139.600006,106.914436,190788100
4/28/08,139.880005,140.25,139.380005,139.630005,106.937439,105610200
4/29/08,139.389999,139.729996,138.610001,139.080002,106.516212,125514100
4/30/08,139.289993,140.589996,138.259995,138.259995,105.888191,208395900
5/1/08,138.380005,141.119995,138.270004,141.119995,108.078568,187279500
5/2/08,142.339996,142.369995,140.559998,141.509995,108.377228,181585500
5/5/08,141.050003,141.610001,140.410004,140.830002,107.856491,118504500
5/6/08,140.020004,142.199997,139.690002,142.050003,108.79084,179339800
5/7/08,141.889999,142.039993,139.130005,139.520004,106.853165,199267300
5/8/08,139.740005,140.320007,138.979996,139.160004,106.577454,178321200
5/9/08,138.600006,139.389999,138.449997,138.899994,106.378342,152588200
5/12/08,139.25,140.559998,138.729996,140.460007,107.573059,147865900
5/13/08,140.800003,140.889999,139.729996,140.479996,107.588379,159132200
5/14/08,141.070007,142.199997,140.460007,140.770004,107.810455,181910800
5/15/08,141.039993,142.630005,140.830002,142.529999,109.15844,166927000
5/16/08,142.860001,142.869995,141.610001,142.660004,109.258003,204236800
5/19/08,142.809998,144.300003,142.300003,143.050003,109.556679,165664400
5/20/08,142.270004,142.339996,141,141.889999,108.668304,178552100
5/21/08,141.809998,142.119995,139,139.490005,106.830185,252724800
5/22/08,139.429993,140.169998,139,139.509995,106.845512,170820400
5/23/08,139.050003,139.660004,137.520004,137.639999,105.413353,181376400
5/27/08,137.800003,139,137.529999,138.660004,106.194534,168322900
5/28/08,139.169998,140,138,139.300003,106.684708,181288100
5/29/08,139.130005,140.929993,139.080002,140,107.220787,173927200
5/30/08,140.470001,140.740005,139.940002,140.350006,107.488823,117362000
6/2/08,139.830002,139.860001,138,138.899994,106.378342,181069900
6/3/08,139.300003,139.619995,137.229996,138.089996,105.757988,271965700
6/4/08,137.699997,139.160004,137.460007,138.020004,105.704361,246637700
6/5/08,138.580002,140.889999,138.320007,140.779999,107.818169,237867100
6/6/08,139.550003,139.800003,136.220001,136.289993,104.379463,384276300
6/9/08,136.860001,137.5,135.410004,136.619995,104.632156,228263900
6/10/08,135.669998,137.100006,135.350006,135.940002,104.111366,260234900
6/11/08,135.970001,136.259995,133.929993,133.940002,102.579681,283890100
6/12/08,134.600006,135.869995,133.520004,134.449997,102.970276,252791800
6/13/08,135.169998,136.520004,134.419998,136.149994,104.272209,244726900
6/16/08,135.550003,136.929993,135.460007,136.229996,104.333496,185832500
6/17/08,137.070007,137.119995,135.369995,135.570007,103.828018,191707700
6/18/08,134.690002,135.520004,133.710007,134.25,102.817116,265893000
6/19/08,134.149994,135.240005,133.5,134.419998,102.947289,304204900
6/20/08,132.839996,133.089996,131.220001,131.580002,101.276268,289275700
6/23/08,132.089996,132.229996,131.320007,131.449997,101.176231,165096400
